Buffer basis points,Transaction date,Buy or sell,Ticker,Ticker name,Amount of shares
20,2011-07-28,SELL,APKT,,148.0
20,2011-08-08,SELL,BHC,,166.0
20,2011-08-09,SELL,FOSL,,9.0
20,2011-08-09,SELL,ADM,,100.0
20,2011-08-09,SELL,SMG,,104.0
20,2011-08-09,SELL,EW,,8.0
20,2011-08-09,SELL,VMED,,160.0
20,2011-08-09,SELL,LYB,,164.0
20,2011-08-11,SELL,VTRS,,16.0
20,2011-08-22,SELL,NFLX,,75.0
20,2011-08-22,SELL,ENDPQ,,129.0
20,2011-08-23,SELL,STRZA,,7.0
20,2011-08-29,BUY,DPZ,,198.0
20,2011-09-08,BUY,QCOR,,177.0
20,2011-09-09,BUY,RGLD,,66.0
20,2011-09-12,BUY,GOLD1,,48.0
20,2011-09-13,BUY,VRUS1,,69.0
20,2011-09-14,BUY,MNST,,61.0
20,2011-09-15,BUY,PSMT,,75.0
20,2011-09-16,BUY,MCD,,62.0
20,2011-09-19,BUY,DMND,,63.0
20,2011-09-22,SELL,NOV,,77.0
20,2011-09-22,BUY,CEPH,,53.0
20,2011-09-23,BUY,DPL,,141.0
20,2011-09-26,BUY,CROX,,1.0
20,2011-09-29,SELL,DTGF,,72.0
20,2011-09-30,SELL,BIDU,,90.0
20,2011-10-04,SELL,SQM,,59.0
20,2011-10-04,SELL,SM,,43.0
20,2011-10-19,SELL,CROX,,1.0
20,2011-10-26,SELL,DMND,,63.0
20,2011-10-28,BUY,ALXN,,79.0
20,2011-10-31,BUY,SUG,,126.0
20,2011-11-01,BUY,GR,,43.0
20,2011-11-03,BUY,BMRN,,165.0
20,2011-11-04,BUY,VFC,,38.0
20,2011-11-18,BUY,NLC,,7.0
20,2011-12-16,BUY,TJX,,73.0
20,2011-12-19,BUY,INHX,,2.0
20,2012-01-12,BUY,KATE,,1.0
20,2012-02-01,BUY,DG,,133.0
20,2012-03-02,SELL,RGLD,,66.0
20,2012-03-02,BUY,PAA,,46.0
20,2012-03-08,SELL,PSMT,,75.0
20,2012-04-05,SELL,AU,,82.0
20,2012-04-05,SELL,GOLD1,,48.0
20,2012-04-11,BUY,PIRRQ,,337.0
20,2012-04-12,BUY,VAL1,,123.0
20,2012-04-13,BUY,EC,,97.0
20,2012-05-08,BUY,HD,,83.0
20,2012-05-09,BUY,FBIN,,1.0
20,2012-05-10,BUY,CPWM,,1.0
20,2012-06-04,SELL,DPZ,,198.0
20,2012-07-12,SELL,KATE,,1.0
20,2012-07-17,BUY,PCYC,,110.0
20,2012-07-24,SELL,CMG,,29.0
20,2012-07-26,SELL,QCOR,,177.0
20,2012-08-13,SELL,MNST,,122.0
20,2012-08-13,BUY,SBAC,,99.0
20,2012-08-15,BUY,ABT,,90.0
20,2012-08-23,BUY,CLGX,,245.0
20,2012-08-27,BUY,ELLI,,235.0
20,2012-09-10,BUY,DK,,156.0
20,2012-09-13,BUY,CDMO,,5.0
20,2012-09-25,SELL,CDMO,,5.0
20,2012-10-03,SELL,EC,,97.0
20,2012-10-19,SELL,DLTR,,240.0
20,2012-10-25,BUY,ONIT,,157.0
20,2012-11-06,BUY,WAC,,140.0
20,2012-11-08,SELL,PCYC,,110.0
20,2012-11-23,BUY,VMED,,177.0
20,2012-12-11,BUY,WHR,,27.0
20,2013-01-03,SELL,ABT,,90.0
20,2013-01-30,SELL,VMW,,54.0
20,2013-02-01,SELL,ELLI,,235.0
20,2013-02-05,BUY,CVI,,118.0
20,2013-03-04,BUY,EV1,,171.0
20,2013-03-06,BUY,THC,,61.0
20,2013-03-20,SELL,WAC,,140.0
20,2013-04-22,BUY,MSGN,,87.0
20,2013-04-23,SELL,ONIT,,157.0
20,2013-05-23,BUY,OHI,,161.0
20,2013-06-24,SELL,CVI,,118.0
20,2013-07-02,SELL,DK,,156.0
20,2013-07-24,BUY,NXST,,196.0
20,2013-07-25,BUY,CBOE,,140.0
20,2013-08-02,BUY,TW2,,74.0
20,2013-08-26,SELL,THC,,61.0
20,2013-09-26,BUY,QIHU,,31.0
20,2013-10-10,SELL,MSGN,,87.0
20,2013-11-11,BUY,GHC,,7.0
20,2013-11-12,SELL,OHI,,161.0
20,2013-12-13,BUY,OA,,48.0
20,2014-03-12,SELL,NXST,,196.0
20,2014-04-08,SELL,QIHU,,31.0
20,2014-04-08,SELL,PIRRQ,,337.0
20,2014-04-11,BUY,GLOG,,309.0
20,2014-04-14,SELL,BMRN,,165.0
20,2014-05-09,BUY,TRGP,,71.0
20,2014-05-12,BUY,CAR,,150.0
20,2014-05-15,BUY,HP,,32.0
20,2014-10-01,SELL,GLOG,,309.0
20,2014-10-14,SELL,HP,,32.0
20,2014-10-14,SELL,CAR,,150.0
20,2014-10-31,BUY,MDVN,,83.0
20,2014-11-06,SELL,OA,,48.0
20,2014-11-13,BUY,CNQR,,67.0
20,2014-11-14,BUY,PANW,,48.0
20,2014-12-02,SELL,TRGP,,71.0
20,2014-12-19,BUY,LOW,,134.0
20,2015-01-05,BUY,CBRL,,51.0
20,2015-01-22,BUY,TPST,,2.0
20,2015-04-01,SELL,TPST,,2.0
20,2015-05-04,BUY,COR,,6.0
20,2015-07-02,SELL,PAA,,92.0
20,2015-07-02,SELL,GHC,,7.0
20,2015-08-04,BUY,ADPTQ,,86.0
20,2015-08-05,BUY,SKX,,15.0
20,2015-08-21,SELL,MDVN,,83.0
20,2015-09-23,BUY,PRE1,,56.0
20,2015-09-29,SELL,WHR,,27.0
20,2015-10-01,SELL,ADPTQ,,86.0
20,2015-10-22,SELL,COR,,6.0
20,2015-10-26,SELL,SKX,,45.0
20,2015-10-29,BUY,AIZ,,115.0
20,2015-11-02,BUY,UHAL,,9.0
20,2015-11-23,BUY,TYL,,1.0
20,2015-11-25,BUY,VRE,,2.0
20,2016-01-05,SELL,PRGO,,93.0
20,2016-01-07,SELL,EV1,,171.0
20,2016-01-12,SELL,MCK,,60.0
20,2016-01-20,SELL,VFC,,152.0
20,2016-01-21,SELL,SBAC,,99.0
20,2016-02-02,SELL,ALXN,,79.0
20,2016-02-05,BUY,TAL,,181.0
20,2016-02-08,SELL,PANW,,48.0
20,2016-02-09,BUY,HRL,,102.0
20,2016-02-12,BUY,TSN,,140.0
20,2016-02-19,SELL,TYL,,1.0
20,2016-02-19,BUY,HPY,,95.0
20,2016-02-23,BUY,EDU,,277.0
20,2016-02-24,BUY,YOKU,,322.0
20,2016-03-04,BUY,HMIN,,256.0
20,2016-03-10,BUY,ATO,,126.0
20,2016-04-04,BUY,BRKR,,323.0
20,2016-04-22,SELL,AIZ,,115.0
20,2016-04-26,SELL,UHAL,,9.0
20,2016-05-09,BUY,CPB,,146.0
20,2016-05-17,BUY,AG,,840.0
20,2016-05-19,BUY,ITC,,208.0
20,2016-05-24,BUY,BKH,,158.0
20,2016-05-26,BUY,B,,272.0
20,2016-06-08,BUY,CDE,,31.0
20,2016-08-01,SELL,HRL,,204.0
20,2016-08-31,SELL,AG,,840.0
20,2016-08-31,BUY,AMH,,373.0
20,2016-09-22,SELL,BRKR,,323.0
20,2016-10-03,BUY,EXEL,,743.0
20,2016-10-05,SELL,B,,272.0
20,2016-10-05,SELL,CDE,,31.0
20,2016-10-06,SELL,DG,,133.0
20,2016-10-27,SELL,CPB,,146.0
20,2016-10-28,BUY,NVDA,,130.0
20,2016-11-04,BUY,GEN,,359.0
20,2016-11-07,BUY,BRSL,,332.0
20,2016-11-08,BUY,CWEI,,89.0
20,2016-11-11,SELL,BKH,,158.0
20,2016-11-29,BUY,DPZ,,57.0
20,2016-11-30,BUY,REN,,83.0
20,2016-12-14,BUY,FNSR,,4.0
20,2017-04-06,SELL,FNSR,,4.0
20,2017-05-02,SELL,BRSL,,332.0
20,2017-05-09,BUY,WNC,,505.0
20,2017-06-15,BUY,RACE,,125.0
20,2017-06-16,SELL,REN,,83.0
20,2017-06-16,BUY,SITE,,220.0
20,2017-06-29,SELL,AZO,,20.0
20,2017-07-06,SELL,ORLY,,114.0
20,2017-07-17,BUY,ISRG,,11.0
20,2017-07-19,BUY,SPGI,,76.0
20,2017-08-01,BUY,FIZZ,,112.0
20,2017-08-07,BUY,WGHTQ,,65.0
20,2018-01-16,SELL,VRE,,2.0
20,2018-02-15,BUY,EC,,72.0
20,2018-03-20,SELL,FIZZ,,112.0
20,2018-04-02,SELL,EXEL,,743.0
20,2018-04-20,BUY,GMED,,263.0
20,2018-05-02,BUY,VIRT,,371.0
20,2018-05-14,SELL,GEN,,359.0
20,2018-06-14,BUY,ABMD,,18.0
20,2018-07-30,SELL,VIRT,,371.0
20,2018-07-31,SELL,TAL,,1086.0
20,2018-08-01,SELL,TSN,,140.0
20,2018-08-03,SELL,CBOE,,140.0
20,2018-08-13,SELL,WNC,,505.0
20,2018-08-16,SELL,WGHTQ,,65.0
20,2018-08-29,BUY,TNDM,,337.0
20,2018-08-30,BUY,AMED,,112.0
20,2018-08-31,BUY,WWE,,160.0
20,2018-09-05,BUY,IIN,,181.0
20,2018-09-06,SELL,EDU,,277.0
20,2018-09-13,BUY,FNKO,,560.0
20,2018-09-18,BUY,EPAY,,201.0
20,2018-10-03,SELL,TNDM,,337.0
20,2018-10-08,BUY,WCG,,41.0
20,2018-10-10,SELL,FBIN,,1.0
20,2018-10-10,SELL,GMED,,263.0
20,2018-10-11,SELL,IIN,,181.0
20,2018-10-12,SELL,SITE,,220.0
20,2018-10-25,SELL,NVDA,,130.0
20,2018-10-30,SELL,WWE,,160.0
20,2018-11-02,BUY,REGI,,385.0
20,2018-11-09,BUY,TNDM,,309.0
20,2018-11-12,SELL,FNKO,,560.0
20,2018-11-12,BUY,LLY,,105.0
20,2018-11-13,BUY,PFE,,263.0
20,2018-11-14,BUY,AVAV,,120.0
20,2018-11-15,SELL,ABMD,,18.0
20,2018-11-21,SELL,EPAY,,201.0
20,2018-11-21,SELL,EC,,72.0
20,2018-11-27,BUY,MKC,,78.0
20,2018-11-30,BUY,CABO,,13.0
20,2018-12-10,SELL,CLGX,,245.0
20,2018-12-10,SELL,AVAV,,120.0
20,2018-12-14,SELL,RACE,,125.0
20,2018-12-14,BUY,MZTI,,61.0
20,2018-12-19,BUY,HELE,,80.0
20,2018-12-26,SELL,WCG,,41.0
20,2018-12-26,BUY,IDTI,,215.0
20,2018-12-27,BUY,ESL,,89.0
20,2019-01-11,BUY,SAVEQ,,184.0
20,2019-01-14,BUY,BALL,,232.0
20,2019-01-17,BUY,TRCO,,202.0
20,2019-01-29,BUY,AU,,11.0
20,2019-04-29,BUY,SEE,,264.0
20,2019-04-30,SELL,REGI,,385.0
20,2019-05-09,SELL,PFE,,263.0
20,2019-05-15,BUY,ZNGA,,2005.0
20,2019-05-31,BUY,FICO,,40.0
20,2019-06-10,SELL,MZTI,,61.0
20,2019-06-11,BUY,BLD,,150.0
20,2019-06-13,SELL,HELE,,80.0
20,2019-07-05,SELL,SAVEQ,,184.0
20,2019-07-11,BUY,ERIE,,47.0
20,2019-07-16,BUY,SHOP,,34.0
20,2019-08-06,BUY,PRO,,7.0
20,2019-09-30,SELL,ERIE,,47.0
20,2019-10-17,SELL,SEE,,264.0
20,2019-10-29,SELL,PRO,,7.0
20,2019-10-30,BUY,AWR,,137.0
20,2019-11-01,BUY,AQN,,938.0
20,2019-11-18,BUY,RH,,23.0
20,2019-11-29,BUY,GNRC,,3.0
20,2020-03-06,SELL,RH,,23.0
20,2020-03-10,SELL,CBRL,,51.0
20,2020-03-12,SELL,BLD,,150.0
20,2020-03-13,SELL,AU,,11.0
20,2020-03-13,SELL,TNDM,,309.0
20,2020-03-13,SELL,SHOP,,34.0
20,2020-03-13,SELL,FICO,,40.0
20,2020-03-17,SELL,MKC,,78.0
20,2020-03-17,SELL,AWR,,137.0
20,2020-03-17,SELL,CABO,,13.0
20,2020-03-17,SELL,TJX,,292.0
20,2020-03-17,SELL,HD,,83.0
20,2020-03-17,SELL,AMED,,112.0
20,2020-03-17,SELL,LOW,,134.0
20,2020-03-17,SELL,ISRG,,33.0
20,2020-03-17,SELL,MCD,,62.0
20,2020-03-17,SELL,AQN,,938.0
20,2020-03-19,SELL,SPGI,,76.0
20,2020-03-23,SELL,AMH,,373.0
20,2020-03-23,SELL,BALL,,232.0
20,2020-03-24,SELL,ATO,,126.0
20,2020-03-24,SELL,GNRC,,3.0
20,2020-04-07,BUY,REGN,,22.0
20,2020-04-09,BUY,BILI,,431.0
20,2020-04-14,BUY,TSLA,,17.0
20,2020-04-15,BUY,TDOC,,72.0
20,2020-04-16,BUY,FIT,,1694.0
20,2020-04-17,BUY,CCOI,,127.0
20,2020-04-20,BUY,ZM,,77.0
20,2020-04-21,BUY,CODX,,797.0
20,2020-04-22,BUY,AXSM,,172.0
20,2020-04-23,BUY,EVBG,,95.0
20,2020-04-24,BUY,EHTH,,92.0
20,2020-04-27,BUY,SE,,214.0
20,2020-04-28,BUY,DXCM,,35.0
20,2020-04-29,BUY,XLRN,,122.0
20,2020-04-30,BUY,QDEL,,82.0
20,2020-05-01,BUY,VXRT,,4214.0
20,2020-05-04,BUY,AUPH,,717.0
20,2020-05-05,BUY,CCXI1,,211.0
20,2020-05-06,BUY,GOTU,,294.0
20,2020-05-07,BUY,ARVN,,225.0
20,2020-05-08,BUY,LMNX1,,15.0
20,2020-05-11,BUY,NVAX,,4.0
20,2020-05-22,SELL,GOTU,,294.0
20,2020-06-01,SELL,ARVN,,225.0
20,2020-06-08,SELL,CODX,,797.0
20,2020-06-24,BUY,DKNG,,349.0
20,2020-06-29,SELL,EHTH,,92.0
20,2020-07-01,BUY,FVRR,,192.0
20,2020-07-09,BUY,DOCU,,42.0
20,2020-07-28,SELL,VXRT,,4214.0
20,2020-07-30,BUY,WKHS,,946.0
20,2020-08-13,SELL,NVAX,,4.0
20,2020-08-27,BUY,LVGO,,120.0
20,2020-08-28,SELL,QDEL,,82.0
20,2020-08-28,SELL,LMNX1,,15.0
20,2020-09-08,SELL,AXSM,,172.0
20,2020-09-09,SELL,TSLA,,85.0
20,2020-09-15,BUY,APPS,,638.0
20,2020-09-21,SELL,CCOI,,127.0
20,2020-09-30,BUY,AGNT,,409.0
20,2020-10-01,BUY,RUN,,223.0
20,2020-10-08,BUY,SAIL1,,385.0
20,2020-10-09,BUY,NIO,,551.0
20,2020-10-19,SELL,DKNG,,349.0
20,2020-10-21,SELL,WKHS,,946.0
20,2020-10-21,BUY,ALTO,,1455.0
20,2020-10-22,SELL,AUPH,,717.0
20,2020-10-23,SELL,CCXI1,,211.0
20,2020-10-27,SELL,AGNT,,409.0
20,2020-10-28,SELL,ALTO,,1455.0
20,2020-10-28,SELL,RUN,,223.0
20,2020-10-29,SELL,EVBG,,95.0
20,2020-11-02,SELL,APPS,,638.0
20,2020-11-03,SELL,DXCM,,35.0
20,2020-11-11,SELL,ZM,,77.0
20,2020-11-11,SELL,TDOC,,72.0
20,2020-11-18,BUY,FDX,,58.0
20,2020-11-20,BUY,PACB,,1096.0
20,2020-11-23,BUY,DAR,,359.0
20,2020-11-24,BUY,SNAP,,382.0
20,2020-11-27,BUY,AGNT,,330.0
20,2020-11-30,BUY,GNRC,,79.0
20,2020-12-01,BUY,LOB,,420.0
20,2020-12-02,BUY,MRTX,,73.0
20,2020-12-03,BUY,FRHC,,440.0
20,2020-12-04,BUY,LPRO,,647.0
20,2020-12-14,BUY,PWR,,109.0
20,2020-12-15,BUY,KURA,,1.0
20,2020-12-16,BUY,PLUG,,1.0
20,2021-02-19,SELL,PLUG,,1.0
20,2021-02-23,SELL,REGN,,22.0
20,2021-02-25,SELL,PACB,,1096.0
20,2021-02-26,SELL,KURA,,1.0
20,2021-03-02,BUY,SICPQ,,164.0
20,2021-03-03,SELL,NIO,,551.0
20,2021-03-04,SELL,AGNT,,660.0
20,2021-03-05,SELL,FVRR,,192.0
20,2021-03-09,SELL,BILI,,431.0
20,2021-03-23,BUY,CTRN,,245.0
20,2021-03-25,BUY,TPR,,517.0
20,2021-03-29,SELL,MRTX,,73.0
20,2021-03-29,BUY,WAL,,224.0
20,2021-03-30,BUY,ATKR,,309.0
20,2021-04-05,BUY,DEN,,439.0
20,2021-04-06,BUY,SM,,1295.0
20,2021-04-07,BUY,TPL,,14.0
20,2021-04-09,BUY,DBRG,,3331.0
20,2021-04-26,SELL,SICPQ,,164.0
20,2021-04-29,BUY,DAC,,421.0
20,2021-05-11,SELL,SAIL1,,385.0
20,2021-05-13,SELL,DOCU,,42.0
20,2021-05-26,BUY,CHRD,,266.0
20,2021-06-11,BUY,NUE,,169.0
20,2021-06-15,BUY,NAVI,,4.0
20,2021-07-20,SELL,SM,,1295.0
20,2021-08-09,SELL,ZNGA,,2005.0
20,2021-08-13,SELL,CTRN,,245.0
20,2021-08-19,BUY,LSI,,199.0
20,2021-09-08,SELL,TPL,,14.0
20,2021-09-09,BUY,EPAM,,39.0
20,2021-09-15,BUY,WST,,53.0
20,2021-09-29,SELL,DBRG,,3331.0
20,2021-10-01,SELL,FDX,,58.0
20,2021-10-08,BUY,PRFT,,198.0
20,2021-10-25,SELL,SNAP,,382.0
20,2021-10-29,BUY,ASAN,,195.0
20,2021-11-02,BUY,INTU,,15.0
20,2021-11-11,SELL,LPRO,,647.0
20,2021-12-01,SELL,NUE,,169.0
20,2021-12-02,SELL,ASAN,,195.0
20,2021-12-06,SELL,SE,,214.0
20,2021-12-07,BUY,FDS,,52.0
20,2021-12-13,SELL,GNRC,,79.0
20,2021-12-14,BUY,ODFL,,67.0
20,2022-01-03,BUY,COST,,43.0
20,2022-01-04,BUY,BLDR,,294.0
20,2022-01-06,BUY,WIRE,,175.0
20,2022-01-07,BUY,ACLS,,334.0
20,2022-01-13,BUY,ON,,173.0
20,2022-01-18,SELL,PRFT,,198.0
20,2022-01-20,SELL,EPAM,,39.0
20,2022-01-21,SELL,LOB,,420.0
20,2022-01-27,SELL,NAVI,,4.0
20,2022-02-17,BUY,VET,,1273.0
20,2022-02-22,SELL,INTU,,15.0
20,2022-02-22,BUY,CVE,,1421.0
20,2022-02-23,BUY,CVX,,162.0
20,2022-03-01,BUY,COP,,95.0
20,2022-03-07,SELL,WAL,,224.0
20,2022-03-08,SELL,WST,,53.0
20,2022-03-08,SELL,TPR,,517.0
20,2022-03-09,SELL,DPZ,,57.0
20,2022-03-24,BUY,ABBV,,148.0
20,2022-04-06,BUY,MCK,,74.0
20,2022-04-07,BUY,CNQ,,362.0
20,2022-04-08,BUY,MDRX,,427.0
20,2022-04-11,BUY,RES,,1.0
20,2022-04-12,SELL,ACLS,,334.0
20,2022-04-25,SELL,FRHC,,440.0
20,2022-05-10,SELL,RES,,1.0
20,2022-05-13,BUY,AMR,,138.0
20,2022-05-19,SELL,ODFL,,67.0
20,2022-05-19,SELL,DAC,,421.0
20,2022-05-20,SELL,COST,,43.0
20,2022-05-25,SELL,BLDR,,294.0
20,2022-05-25,BUY,BMY,,281.0
20,2022-05-31,SELL,FDS,,52.0
20,2022-06-10,BUY,APTS,,926.0
20,2022-06-14,SELL,LSI,,199.0
20,2022-06-14,SELL,MDRX,,427.0
20,2022-06-22,BUY,STNG,,551.0
20,2022-06-23,SELL,ATKR,,309.0
20,2022-06-23,SELL,DEN,,439.0
20,2022-06-23,BUY,PBF,,595.0
20,2022-06-24,SELL,VET,,1273.0
20,2022-06-24,BUY,TVTY,,605.0
20,2022-06-30,SELL,WIRE,,175.0
20,2022-07-01,SELL,CHRD,,266.0
20,2022-07-01,SELL,DAR,,359.0
20,2022-07-05,SELL,ON,,173.0
20,2022-07-05,SELL,AMR,,138.0
20,2022-07-06,SELL,COP,,95.0
20,2022-07-07,SELL,CVE,,1421.0
20,2022-07-13,SELL,CNQ,,362.0
20,2022-07-13,BUY,HRB,,527.0
20,2022-07-14,BUY,LNTH,,287.0
20,2022-07-18,BUY,CNR,,343.0
20,2022-07-19,BUY,SWCH,,576.0
20,2022-07-26,BUY,GO,,446.0
20,2022-07-27,BUY,GLNG,,877.0
20,2022-07-28,BUY,SAIL1,,314.0
20,2022-08-02,BUY,VTNRQ,,1463.0
20,2022-08-03,BUY,CHNG,,823.0
20,2022-08-04,BUY,ACC,,302.0
20,2022-08-05,BUY,MNDT,,857.0
20,2022-08-08,BUY,CTIC,,2670.0
20,2022-08-09,BUY,TH,,1421.0
20,2022-08-10,SELL,VTNRQ,,1463.0
20,2022-08-10,BUY,MUSA,,68.0
20,2022-08-30,BUY,EQT,,403.0
20,2022-08-31,BUY,GPC,,126.0
20,2022-09-01,BUY,DINO,,376.0
20,2022-09-12,BUY,NFE,,353.0
20,2022-09-15,SELL,ABBV,,148.0
20,2022-09-26,BUY,INSW,,552.0
20,2022-09-29,BUY,DHT,,2376.0
20,2022-10-13,SELL,CTIC,,2670.0
20,2022-10-17,SELL,GO,,446.0
20,2022-10-18,BUY,SWIR,,638.0
20,2022-10-25,BUY,ELF,,483.0
20,2022-11-04,SELL,LNTH,,287.0
20,2022-11-14,BUY,AVEO,,1395.0
20,2022-11-15,SELL,BMY,,281.0
20,2022-11-16,BUY,FSLR,,131.0
20,2022-11-17,BUY,NUVL,,579.0
20,2022-12-07,SELL,PBF,,595.0
20,2022-12-20,BUY,ERIE,,73.0
20,2022-12-21,BUY,TTC,,180.0
20,2022-12-23,SELL,EQT,,403.0
20,2022-12-29,SELL,NFE,,353.0
20,2023-01-06,SELL,CNR,,343.0
20,2023-01-10,BUY,AAWW,,192.0
20,2023-01-18,SELL,GLNG,,877.0
20,2023-02-01,SELL,MUSA,,68.0
20,2023-02-03,BUY,WFRD,,360.0
20,2023-02-06,BUY,YPF,,1797.0
20,2023-02-07,BUY,GILD,,231.0
20,2023-02-08,BUY,NVO,,145.0
20,2023-02-17,BUY,TDW,,468.0
20,2023-03-01,BUY,RMBS,,218.0
20,2023-03-06,BUY,FMX,,1.0
20,2023-03-07,BUY,ING,,1.0
20,2023-03-16,SELL,DINO,,376.0
20,2023-03-24,SELL,HRB,,527.0
20,2023-04-05,SELL,NUVL,,579.0
20,2023-04-05,SELL,TH,,1421.0
20,2023-04-18,BUY,WYNN,,191.0
20,2023-04-26,BUY,IPAR,,135.0
20,2023-05-03,BUY,PKX,,287.0
20,2023-05-05,SELL,INSW,,552.0
20,2023-05-05,SELL,DHT,,2376.0
20,2023-05-08,BUY,PEN,,65.0
20,2023-05-09,BUY,META,,87.0
20,2023-06-07,BUY,BLDR,,170.0
20,2023-06-08,BUY,TPH,,161.0
20,2023-06-13,SELL,STNG,,551.0
20,2023-06-14,SELL,ERIE,,73.0
20,2023-06-15,SELL,TTC,,180.0
20,2023-07-17,BUY,NVDA,,49.0
20,2023-07-18,BUY,MANH,,111.0
20,2023-07-19,BUY,PANW,,51.0
20,2023-08-01,SELL,GILD,,231.0
20,2023-08-31,BUY,APP,,421.0
20,2023-09-27,SELL,FSLR,,131.0
20,2023-09-28,SELL,PEN,,65.0
20,2023-10-06,SELL,ELF,,483.0
20,2023-10-09,SELL,WYNN,,191.0
20,2023-10-17,SELL,IPAR,,135.0
20,2023-10-19,SELL,PKX,,287.0
20,2023-10-20,SELL,GPC,,126.0
20,2023-10-26,SELL,BLDR,,170.0
20,2023-10-27,BUY,CEG,,191.0
20,2023-10-30,BUY,ANF,,364.0
20,2023-10-31,SELL,YPF,,1797.0
20,2023-11-07,BUY,MMYT,,545.0
20,2023-11-08,BUY,VRT,,551.0
20,2023-11-16,BUY,HRB,,494.0
20,2023-11-20,BUY,CLS,,805.0
20,2023-11-21,BUY,MUSA,,62.0
20,2023-11-28,BUY,UEC,,3553.0
20,2023-11-29,SELL,TPH,,161.0
20,2023-12-01,BUY,AEO,,1192.0
20,2024-01-02,BUY,CVSA,,56.0
20,2024-01-08,SELL,MANH,,111.0
20,2024-02-08,BUY,NRG,,420.0
20,2024-02-22,SELL,PANW,,51.0
20,2024-03-25,BUY,WING,,40.0
20,2024-06-12,SELL,UEC,,3553.0
20,2024-07-16,BUY,TRGP,,159.0
20,2024-07-31,SELL,RMBS,,218.0
20,2024-07-31,SELL,VRT,,551.0
20,2024-08-05,SELL,ANF,,364.0
20,2024-08-30,BUY,ADMA,,1980.0
20,2024-09-03,BUY,CRS,,237.0
20,2024-09-05,BUY,LMT,,57.0
20,2024-09-06,SELL,WFRD,,360.0
20,2024-09-09,SELL,CLS,,805.0
20,2024-09-09,SELL,TDW,,468.0
20,2024-09-30,SELL,FMX,,1.0
20,2024-10-08,BUY,AHR,,1420.0
20,2024-10-09,BUY,AFL,,318.0
20,2024-10-10,BUY,IRM,,267.0
20,2024-10-30,BUY,VTR,,6.0
20,2024-10-31,SELL,WING,,40.0
20,2024-11-12,SELL,AEO,,1192.0
20,2024-11-18,SELL,NVO,,290.0
20,2024-12-03,BUY,AKR,,1554.0
20,2024-12-13,BUY,LLYVK,,334.0
20,2024-12-19,BUY,CALM,,3.0
20,2025-02-18,SELL,LMT,,57.0
20,2025-02-25,SELL,ADMA,,1980.0
20,2025-02-27,SELL,APP,,421.0
20,2025-03-04,SELL,CEG,,191.0
20,2025-03-05,SELL,PWR,,109.0
20,2025-03-05,SELL,IRM,,267.0
20,2025-03-14,SELL,CALM,,3.0
20,2025-03-20,BUY,SRAD,,1641.0
20,2025-03-27,BUY,ESLT,,95.0
20,2025-03-31,BUY,LX,,3342.0
20,2025-04-03,BUY,FOX,,710.0
20,2025-04-04,SELL,NVDA,,490.0
20,2025-04-04,BUY,PYCR,,1607.0
20,2025-04-07,SELL,META,,87.0
20,2025-04-07,BUY,SWI,,1857.0
20,2025-04-08,SELL,LX,,3342.0
20,2025-04-09,SELL,AKR,,1554.0
20,2025-05-01,BUY,VRSN,,130.0
20,2025-05-07,BUY,KC,,2409.0
20,2025-05-08,BUY,CNP,,945.0
20,2025-05-09,BUY,TGI,,1410.0
20,2025-05-12,BUY,PLMR,,226.0
20,2025-05-29,BUY,TDUP,,5101.0
20,2025-06-02,BUY,SSRM,,3125.0
20,2025-06-17,SELL,MUSA,,62.0
20,2025-07-21,BUY,ASM,,10450.0
20,2025-08-06,SELL,PLMR,,226.0
20,2025-08-08,SELL,LLY,,105.0
20,2025-09-08,BUY,WLDN,,407.0
20,2025-09-09,BUY,HWKN,,230.0
20,2025-09-10,BUY,RBLX,,305.0
20,2025-10-14,SELL,TRGP,,159.0
20,2025-10-22,SELL,VRSN,,130.0
20,2025-10-28,SELL,KC,,2409.0
20,2025-10-29,SELL,MMYT,,545.0
20,2025-11-03,SELL,CVSA,,56.0
20,2025-11-05,SELL,TDUP,,5101.0
20,2025-11-05,SELL,HWKN,,230.0
20,2025-11-05,SELL,ASM,,10450.0
20,2025-11-13,SELL,HRB,,494.0
20,2025-11-13,BUY,WDC,,237.0
20,2025-11-18,SELL,SRAD,,1641.0
20,2025-11-20,SELL,RBLX,,305.0
20,2025-11-21,BUY,INDV,,1207.0
20,2025-11-28,BUY,LGND,,191.0
20,2025-12-01,BUY,LITE,,121.0
20,2025-12-04,BUY,ROIV,,1877.0
20,2025-12-08,BUY,SNDK,,171.0
20,2025-12-09,BUY,CIEN,,183.0
20,2025-12-10,BUY,INSM,,201.0
20,2025-12-16,BUY,PVLA,,443.0
20,2025-12-19,BUY,GOOG,,94.0
20,2025-12-23,BUY,AXGN,,8.0
20,2026-03-02,SELL,WLDN,,407.0
20,2026-03-09,SELL,INSM,,201.0
20,2026-03-23,SELL,SSRM,,3125.0
20,2026-04-01,BUY,ERAS,,3023.0
20,2026-04-09,BUY,FTI,,746.0
20,2026-04-23,BUY,SU,,540.0
20,2026-04-29,SELL,ERAS,,3023.0
20,2026-05-18,SELL,NRG,,420.0
20,2026-06-01,BUY,KGS,,913.0
20,2026-06-11,SELL,PVLA,,443.0
20,2026-06-11,SELL,CIEN,,183.0
20,2026-06-18,SELL,FOX,,710.0
20,2026-06-18,BUY,ATEX,,808.0
