date,nav,shadow_nav,shadow_dd,regular_systemic,emergency,allocation,damaged_breadth,green_breadth,r5,r10,r20,db5
2004-10-05,4.360103706397433,3.903456553783245,-0.0429462620285291,False,False,1.0,0.24,0.6,0.02532950753030727,0.04193974111761389,0.0860799597027111,0.03999999999999998
2004-10-06,4.388415893915314,3.928803518296144,-0.0367316656063431,False,False,1.0,0.32,0.64,0.02884579976604118,0.06527821490453212,0.09636679045971541,0.12
2004-10-07,4.32459833019676,3.871669765496145,-0.0507397814719035,False,False,1.0,0.32,0.6,0.004988706076912264,0.045782979558721015,0.07368810907762491,0.12
2004-10-08,4.292247898481466,3.842707494596144,-0.0578407826597157,False,False,1.0,0.36,0.6,-0.0104614565765897,0.021549288218627893,0.0622680230371675,0.19999999999999998
2004-10-11,4.303398176835751,3.852689969796144,-0.0553932684956071,False,False,1.0,0.32,0.56,-0.008128045582730059,0.03031251677770541,0.057799779338694846,0.12
2004-10-12,4.291903372063664,3.842399051496144,-0.0579164070755993,False,False,1.0,0.32,0.56,-0.015641906460550636,0.009291399282275625,0.046962290768929105,0.08000000000000002
2004-10-13,4.232410358460079,3.789136925296144,-0.0709752733059954,False,False,1.0,0.44,0.44,-0.03554939623465081,-0.007729047234197983,0.03220827871898546,0.12
2004-10-14,4.250535751230188,3.805363989596144,-0.066996703971192,False,False,1.0,0.4,0.44,-0.017125886223796738,-0.012222616159561661,0.03529323396890982,0.08000000000000002
2004-10-15,4.278672786274658,3.830554145896145,-0.0608205539577801,False,False,1.0,0.4,0.44,-0.0031627046079072407,-0.013591074687576699,0.03903675211194324,0.040000000000000036
2004-10-18,4.29023249169216,3.840903167596144,-0.0582831695227639,False,False,1.0,0.36,0.44,-0.0030593695034910606,-0.011162548391442262,0.04277481342833056,0.03999999999999998
2004-10-19,4.218671997060133,3.776837424996145,-0.0739908782128532,False,False,1.0,0.4,0.4,-0.017062680273791653,-0.032437693885533414,0.008141618748068957,0.08000000000000002
2004-10-20,4.274385684656651,3.826716045696145,-0.0617615835536031,False,False,1.0,0.4,0.4,0.009917593673937741,-0.025984367027922284,0.03759763478160294,-0.03999999999999998
2004-10-21,4.29213366964161,3.842605229296144,-0.057865856177579,False,False,1.0,0.36,0.48,0.009786511829569466,-0.007506977082348376,0.0379323106980638,-0.040000000000000036
2004-10-22,4.279251907201272,3.831072613696144,-0.0606934354567362,False,False,1.0,0.32,0.56,0.00013535059948299732,-0.0030277820823889634,0.018456259587482204,-0.08000000000000002
2004-10-25,4.286143881829929,3.837242770496145,-0.0591806296785889,False,False,1.0,0.32,0.48,-0.0009530042649552595,-0.004009458176261305,0.026181521833206656,-0.03999999999999998
2004-10-26,4.359632465488256,3.903034667392645,-0.0430497005942105,False,False,1.0,0.3333333333333333,0.5416666666666666,0.03341346957676605,0.01578066595474792,0.025218689705349462,-0.06666666666666671
2004-10-27,4.400814566004893,3.939903639092644,-0.0340101258751197,False,False,1.0,0.2916666666666667,0.5833333333333334,0.029578257713634093,0.03978919652915858,0.03175261671557594,-0.10833333333333334
2004-10-28,4.375507712198949,3.917247250392645,-0.0395650439830856,False,False,1.0,0.375,0.5416666666666666,0.019424847633950915,0.02940146096467755,0.016819482033214372,0.015000000000000013
2004-10-29,4.397041916182061,3.936526110559445,-0.0348382320070224,False,False,1.0,0.3043478260869565,0.5217391304347826,0.027525841323472466,0.027664917562079783,0.013697846913691247,-0.01565217391304352
2004-11-01,4.38133457342162,3.922463846409444,-0.038286033278451,False,False,1.0,0.5217391304347826,0.4347826086956521,0.02220893516786271,0.021234765692972557,0.009835183201901465,0.2017391304347826
2004-11-02,4.389267662486719,3.929566078509444,-0.0365447002610108,False,False,1.0,0.4347826086956521,0.5217391304347826,0.006797636551489461,0.04043823875036279,0.006688821654974975,0.10144927536231879
2004-11-03,4.4879715582264215,4.017932409829445,-0.014878946707621,False,False,1.0,0.3181818181818182,0.5454545454545454,0.019804740898376805,0.0499687883422546,0.022686013978106656,0.02651515151515149
2004-11-04,4.518166445726127,4.044964893329444,-0.008251092900653,False,False,1.0,0.2727272727272727,0.6363636363636364,0.032603926883603807,0.05266210082953715,0.04475979056315316,-0.10227272727272729
2004-11-05,4.5296148603102875,4.055214280029444,-0.005738137083675,False,False,1.0,0.1818181818181818,0.6818181818181818,0.03015048449739144,0.05850624327296505,0.05530131703548635,-0.12252964426877469
2004-11-08,4.520804513865302,4.047326668429445,-0.0076720303040646,False,False,1.0,0.1818181818181818,0.5454545454545454,0.03183275280772779,0.054748659518911946,0.05051968888210334,-0.3399209486166008
2004-11-09,4.537895326451449,4.062627507329444,-0.0039205539236881,False,False,1.0,0.2272727272727272,0.5454545454545454,0.033861608676770905,0.040889424137093844,0.057315352435231226,-0.2075098814229249
2004-11-10,4.5787662599873515,4.099217901529443,0.0,False,False,1.0,0.2272727272727272,0.6363636363636364,0.02023067672844414,0.04043608093762652,0.08183419663808134,-0.09090909090909097
2004-11-11,4.632013664639725,4.146888540729444,0.0,False,False,1.0,0.1363636363636363,0.7272727272727273,0.025197659333974,0.05862312886014043,0.08974819545962687,-0.1363636363636364
2004-11-12,4.669342942296481,4.180308207629444,0.0,False,False,1.0,0.0909090909090909,0.8181818181818182,0.030847673874114356,0.06192823068442799,0.0913063876431579,-0.0909090909090909
2004-11-15,4.657373696888541,4.169592538329444,-0.0025633682417106,False,False,1.0,0.1363636363636363,0.8181818181818182,0.030209044121324524,0.06300343396312424,0.08557606281415642,-0.0454545454545455
2004-11-16,4.612658240922441,4.129560270429445,-0.012139759720917,False,False,1.0,0.1363636363636363,0.8181818181818182,0.01647523997197542,0.05089472677753326,0.09339105864046027,-0.09090909090909091
2004-11-17,4.679976464030979,4.189828047729445,0.0,False,False,1.0,0.0909090909090909,0.9090909090909092,0.022104252171174954,0.042782112879618195,0.09488867156518888,-0.1363636363636363
2004-11-18,4.680277168880319,4.190097258829445,0.0,False,False,1.0,0.0909090909090909,0.9090909090909092,0.010419551351722678,0.03587975899107021,0.0904313633063345,-0.0454545454545454
2004-11-19,4.633140280617117,4.147897162729444,-0.0100713882025235,False,False,1.0,0.0909090909090909,0.8636363636363636,-0.007753266814357729,0.02285523681360835,0.08269865413165145,0.0
2004-11-22,4.653847762689609,4.166435886129444,-0.0056469745780102,False,False,1.0,0.1818181818181818,0.7727272727272727,-0.0007570649100557825,0.0294291090039982,0.08578897279171516,0.0454545454545455
2004-11-23,4.683624235191941,4.193093776529444,0.0,False,False,1.0,0.0909090909090909,0.8181818181818182,0.015385053598792053,0.03211376602078908,0.07431630355734642,-0.0454545454545454
2004-11-24,4.703367363288544,4.2107691457294445,0.0,False,False,1.0,0.0454545454545454,0.8636363636363636,0.004998080532528926,0.027212811536166504,0.06874927192361002,-0.0454545454545455
2004-11-26,4.710822689260901,4.217443652343745,0.0,False,False,1.0,0.0434782608695652,0.8260869565217391,0.006526434071828513,0.01701398793850628,0.07663453000599074,-0.047430830039525695
2004-11-29,4.697053054840783,4.205116154343744,-0.0029229787084765,False,False,1.0,0.0869565217391304,0.8260869565217391,0.013794698703824437,0.005934477909792069,0.06823022031120951,-0.003952569169960493
2004-11-30,4.699523200878692,4.207327594343745,-0.0023986231551375,False,False,1.0,0.0869565217391304,0.8260869565217391,0.00981455357333938,0.009050058409165285,0.0726236771296338,-0.09486166007905139
2004-12-01,4.759338998877139,4.260878698730144,0.0,False,False,1.0,0.0833333333333333,0.9166666666666666,0.016165849325889603,0.031799615383030444,0.08431277489711353,-0.007575757575757597
2004-12-02,4.71693192132515,4.222913045630145,-0.0089102872398864,False,False,1.0,0.0833333333333333,0.8333333333333334,0.002884009899478013,0.007896504945741123,0.05101644699130237,0.0378787878787879
2004-12-03,4.722285863785718,4.227706253130145,-0.0077853531971904,False,False,1.0,0.0833333333333333,0.75,0.002433369982476785,0.008975685283068247,0.045177489698874584,0.0398550724637681
2004-12-06,4.734529376665039,4.238667465020585,-0.0052128293903739,False,False,1.0,0.12,0.72,0.007978688208691631,0.021883450512406588,0.04523883876977486,0.03304347826086959
2004-12-07,4.654926597934143,4.1674017316205845,-0.0219384248458934,False,False,1.0,0.16,0.6,-0.009489601612395537,0.0002318157575291746,0.029667746892724667,0.0730434782608696
2004-12-08,4.697003195560969,4.205071516980586,-0.013097575804303,False,False,1.0,0.16,0.64,-0.013097575804303041,0.002856540084599679,0.03506204036529459,0.0766666666666667
2004-12-09,4.722485221931654,4.227884731880586,-0.0077434654169786,False,False,1.0,0.2,0.72,0.0011773120110976087,0.004064717290070297,0.03138814121179956,0.11666666666666671
2004-12-10,4.745685847317915,4.248655483980586,-0.0028687075164099,False,False,1.0,0.16,0.56,0.004955223848613022,0.007400651724059459,0.024540554261735847,0.0766666666666667
2004-12-13,4.810945117070474,4.3070799484805855,0.0,False,False,1.0,0.16,0.68,0.016140092145602747,0.024247557117183627,0.03032593161905406,0.04000000000000001
2004-12-14,4.827219732949982,4.321650073480585,0.0,False,False,1.0,0.2,0.56,0.03701307236344076,0.027172231439865246,0.03646820013066865,0.04000000000000001
2004-12-15,4.867834385371798,4.358011027680584,0.0,False,False,1.0,0.2,0.6,0.036370251987965174,0.022796314051228173,0.05532084345323818,0.04000000000000001
2004-12-16,4.8519833581423155,4.343820127580585,-0.0032562790708566,False,False,1.0,0.2,0.64,0.0274216075064162,0.028631203305394592,0.03675379468963946,0.0
2004-12-17,4.840941222956713,4.333934469380584,-0.0055246666763977,False,False,1.0,0.12,0.6,0.02007199353337552,0.025126678603034414,0.03432789304545225,-0.04000000000000001
2004-12-20,4.838920420569774,4.332125311880586,-0.0059398004354696,False,False,1.0,0.2,0.64,0.005814928838002054,0.022048874470870228,0.044414830436614317,0.04000000000000001
2004-12-21,4.90128258870552,4.387956097180586,0.0,False,False,1.0,0.12,0.8,0.015342756255737111,0.052923711166726006,0.05316779547445072,-0.08000000000000002
2004-12-22,4.92098024522293,4.405590757180585,0.0,False,False,1.0,0.08,0.8,0.010917762529234265,0.04768509629153228,0.050677850765126875,-0.12000000000000001
2004-12-23,4.930765058047094,4.414350776280585,0.0,False,False,1.0,0.12,0.68,0.01623700950510676,0.04410386191325011,0.04834784893339816,-0.08000000000000002
2004-12-27,4.883007019938575,4.371594585280587,-0.0096857257537706,False,False,1.0,0.2,0.52,0.008689590524746604,0.028936001462942507,0.036550798456115974,0.08000000000000002
2004-12-28,4.945539000896653,4.427577398380585,0.0,False,False,1.0,0.2,0.6,0.022033546960940287,0.02797659930656904,0.052902520613383075,0.0
2004-12-29,4.954169601503863,4.435304089480586,0.0,False,False,1.0,0.16,0.64,0.010790443489264279,0.02629875488934852,0.05418558218364744,0.04000000000000001
2004-12-30,4.949958551284121,4.431534075580585,-0.0008500012229019,False,False,1.0,0.2,0.6,0.00588872635473825,0.016870780599913093,0.04005168626398614,0.12000000000000001
2004-12-31,4.948332448173729,4.430078279280586,-0.0011782304199601,False,False,1.0,0.16,0.56,0.0035628122451230038,0.01985767116651882,0.04905742349225384,0.04000000000000001
2005-01-03,4.86759303946856,4.357794958680586,-0.0174754941794931,False,False,1.0,0.28,0.56,-0.003156657446338973,0.005505503017772195,0.030770516625681976,0.08000000000000002
2005-01-04,4.8099526476802446,4.306191423480585,-0.0291102173368954,False,False,1.0,0.24,0.44,-0.02741588999537259,-0.005986412334121227,0.015930468482663107,0.03999999999999998
2005-01-05,4.769045237787635,4.269568373205585,-0.0373673851739013,False,False,1.0,0.4,0.44,-0.03736738517390137,-0.026980152342697572,0.02451566903420921,0.24000000000000002
2005-01-06,4.804803467423922,4.301581532805585,-0.0301495802716563,False,False,1.0,0.28,0.52,-0.029324504913792127,-0.023608462543979414,0.022950861937848233,0.08000000000000002
2005-01-07,4.755004753078678,4.2569983919055865,-0.0402014594665324,False,False,1.0,0.32,0.36,-0.039069261639120945,-0.03564564583777363,0.006886105433638656,0.16
2005-01-10,4.788317190866696,4.286821915005586,-0.0334773380763592,False,False,1.0,0.28,0.44,-0.016286457795271936,-0.019391704473336935,0.008983178600596275,0.0
2005-01-11,4.777937658750881,4.277529463405585,-0.0355724484481688,False,False,1.0,0.32,0.4,-0.006655988379595246,-0.033889398529742376,-0.006860909346580568,0.08000000000000002
2005-01-12,4.756460861521524,4.258301997605586,-0.0399075437228315,False,False,1.0,0.4,0.28,-0.0026387621921464266,-0.03990754372283156,-0.014658307544085702,0.0
2005-01-13,4.773474139687983,4.273533422505586,-0.0364734105511906,False,False,1.0,0.48,0.24,-0.006520418149950968,-0.03565371502966497,-0.019384440433589112,0.19999999999999996
2005-01-14,4.803693216286898,4.300587561705585,-0.0303736846577248,False,False,1.0,0.52,0.28,0.010239414203886188,-0.02922989378779761,-0.009952660240349243,0.2
2005-01-18,4.8525433386596415,4.344321459605586,-0.0205132789183017,False,False,1.0,0.44,0.44,0.013413093835022538,-0.0030918157468975416,0.0023966652699496382,0.15999999999999998
2005-01-19,4.816177952211754,4.311764732605586,-0.0278536385290929,False,False,1.0,0.56,0.36,0.00800351452699144,0.0012942548477086202,-0.004699905429596418,0.24000000000000005
2005-01-20,4.748349844065477,4.2510404721055846,-0.0415447540140546,False,False,1.0,0.64,0.36,-0.001705263155145964,-0.004339525563351043,-0.031202596845254393,0.24
2005-01-21,4.7186592474058795,4.2244594635055845,-0.0475378061393967,False,False,1.0,0.64,0.2,-0.01148322808043678,-0.01792877078159205,-0.04111396261211464,0.16000000000000003
2005-01-24,4.659949537748338,4.171898603405586,-0.0593883712956077,False,False,1.0,0.76,0.24,-0.029923575895978827,-0.019990561580153,-0.054923630939742285,0.24
2005-01-25,4.635536888447102,4.150042766405584,-0.0643160688241352,False,False,1.0,0.76,0.16,-0.04472014674937064,-0.03190688843901346,-0.050679863961077265,0.32
2005-01-26,4.705703604986758,4.212860705605586,-0.0501529048262056,False,False,1.0,0.5833333333333334,0.2083333333333333,-0.022938178016088773,-0.015118249530071792,-0.048495299676417414,0.023333333333333317
2005-01-27,4.719724949481896,4.225413551305584,-0.0473226939890794,False,False,1.0,0.625,0.25,-0.006028387866019891,-0.007723371033452997,-0.0473226939890794,-0.015000000000000013
2005-01-28,4.75149693906256,4.2538579621055845,-0.0409095123388146,False,False,1.0,0.625,0.2083333333333333,0.006959114853383852,-0.004604026330152222,-0.04009359071705276,-0.015000000000000013
2005-01-31,4.839919703598442,4.333019936905585,-0.0230613618618829,False,False,1.0,0.5416666666666666,0.3333333333333333,0.038620625479361737,0.007541382365701121,-0.021908945227659182,-0.21833333333333338
2005-02-01,4.885304518385004,4.373651459605586,-0.0139004290644296,False,False,1.0,0.5,0.4583333333333333,0.05388105756646766,0.0067513420157132575,0.0036386523632587764,-0.26
2005-02-02,4.937522367611922,4.420400371905586,-0.0033602470708485,False,False,1.0,0.4583333333333333,0.4583333333333333,0.04926335827430761,0.02519516857645243,0.026522032393230033,-0.12500000000000006
2005-02-03,4.9738584162167205,4.452930833705584,0.0,False,False,1.0,0.3333333333333333,0.4583333333333333,0.053844973903134585,0.04749198764979079,0.042946369391979156,-0.2916666666666667
2005-02-04,5.0284675618116355,4.5018205945055865,0.0,False,False,1.0,0.25,0.5833333333333334,0.0582912345943174,0.06565600484418876,0.046550102601310206,-0.375
2005-02-07,4.998294303504157,4.474807474905585,-0.0060004878099696,False,False,1.0,0.25,0.5416666666666666,0.032722567646724654,0.07260695915589377,0.05116494368758717,-0.29166666666666663
2005-02-08,4.9858480965361744,4.463664797705584,-0.0084756369115578,False,False,1.0,0.2916666666666667,0.5416666666666666,0.020580821067098798,0.07557079503824782,0.041252677672701354,-0.20833333333333331
2005-02-09,4.915481479052054,4.4006678938055845,-0.0224692873864092,False,False,1.0,0.4583333333333333,0.5416666666666666,-0.004463957207454294,0.044579491543621286,0.028787278136469308,0.0
2005-02-10,4.968929486115681,4.448518125705585,-0.0118402027981872,False,False,1.0,0.375,0.5416666666666666,-0.0009909671101554496,0.0528006481947938,0.0446694781645256,0.041666666666666685
2005-02-11,5.04172991566871,4.513693941005585,0.0,False,False,1.0,0.375,0.5416666666666666,0.0026374543922274007,0.06108242945925402,0.0561971780155619,0.125
2005-02-14,5.028740530183907,4.502064974055585,-0.0025763747170259,False,False,1.0,0.2083333333333333,0.5416666666666666,0.006091323325720266,0.03901321471202901,0.04684881064718871,-0.04166666666666671
2005-02-15,5.044193500087997,4.515899506605586,0.0,False,False,1.0,0.25,0.5833333333333334,0.01170220239809483,0.0325238643988397,0.03949478614678226,-0.041666666666666685
2005-02-16,5.086624243654965,4.553886347105586,0.0,False,False,1.0,0.25,0.625,0.0348170907229044,0.030197711512375047,0.05615371652100487,-0.20833333333333331
2005-02-17,5.040063646324347,4.512202185205585,-0.009153535842302,False,False,1.0,0.2916666666666667,0.5416666666666666,0.014315791843581671,0.013310638254553364,0.06143477457194013,-0.08333333333333331
2005-02-18,5.0533783287101555,4.524122379705585,-0.0065359486669926,False,False,1.0,0.375,0.5416666666666666,0.002310400048452621,0.004953948015435694,0.0709352092945239,0.0
2005-02-22,4.926147334495991,4.410216681205585,-0.0315488035820912,False,False,1.0,0.4583333333333333,0.4583333333333333,-0.020401369900101773,-0.014434317914730599,0.057124609309885166,0.25
2005-02-23,4.951709158399731,4.433101336196085,-0.0265235014014505,False,False,1.0,0.4347826086956521,0.5217391304347826,-0.018334812430699343,-0.006847167718599612,0.06820618141139345,0.1847826086956521
2005-02-24,5.018850318780952,4.493210595096085,-0.013323949564105,False,False,1.0,0.391304347826087,0.4782608695652174,-0.013323949564105098,0.021029239998038518,0.06654620436832115,0.14130434782608697
2005-02-25,5.07134682501888,4.540208979796085,-0.0030034494203384,False,False,1.0,0.3478260869565217,0.5217391304347826,0.006206901517473495,0.02061155007117277,0.07450050147002396,0.05615942028985499
2005-02-28,5.068907003211464,4.538024688076086,-0.0034831038415312,False,False,1.0,0.3333333333333333,0.5,0.0030729293338447317,0.005390429078379277,0.06680211904156863,-0.041666666666666685
2005-03-01,5.09001044954639,4.5569179051760855,0.0,False,False,1.0,0.25,0.625,0.03326394927389309,0.012183949240316627,0.051672498980098513,-0.20833333333333331
2005-03-02,5.088661776829565,4.555710483126084,-0.0002649646263387,False,False,1.0,0.2916666666666667,0.5833333333333334,0.027657645885263538,0.008815735704983174,0.041626321896467866,-0.14311594202898542
2005-03-03,5.115785924662164,4.579993835026085,0.0,False,False,1.0,0.375,0.4583333333333333,0.01931430501492981,0.0057330126249399704,0.03610384799865973,-0.016304347826086973
2005-03-04,5.182532749931086,4.639750058750284,0.0,False,False,1.0,0.3333333333333333,0.5833333333333334,0.021924338592597126,0.028267322320550514,0.04195421667693755,-0.01449275362318836
2005-03-07,5.228573443535749,4.680968768050285,0.0,False,False,1.0,0.3333333333333333,0.5416666666666666,0.03149918517406758,0.034668909278025906,0.039794605267776895,0.0
2005-03-08,5.195219905110854,4.651108448910286,-0.0063790895901312,False,False,1.0,0.375,0.5416666666666666,0.020669791664934545,0.0546212998402722,0.03939856071873127,0.125
2005-03-09,5.116643894893506,4.580761947380286,-0.0214072824740799,False,False,1.0,0.375,0.5,0.005498914899660479,0.03330864782597187,0.026233410209228092,0.08333333333333331
2005-03-10,5.05585888829886,4.526343142612985,-0.0330328257032366,False,False,1.0,0.3478260869565217,0.391304347826087,-0.011714140749011226,0.007373913778504271,0.028558221579115806,-0.027173913043478326
2005-03-11,5.097139935062072,4.563300697612986,-0.025137546578058,False,False,1.0,0.3478260869565217,0.5217391304347826,-0.016477042980606038,0.005086047342679478,0.025802428733320282,0.01449275362318836
2005-03-14,5.128017050393621,4.5909439571129855,-0.0192320896374611,False,False,1.0,0.3478260869565217,0.4782608695652174,-0.019232089637461147,0.01166130038383173,0.01711458887489159,0.01449275362318836
2005-03-15,5.116482364442219,4.580617334512985,-0.021438176264333,False,False,1.0,0.3478260869565217,0.391304347826087,-0.01515576666758145,0.0052007584578119825,0.017448073475189618,-0.027173913043478326
2005-03-16,5.080164347945941,4.548103016262986,-0.0283842423162844,False,False,1.0,0.3478260869565217,0.391304347826087,-0.007129584879645989,-0.0016698749605085217,0.007131139568162359,-0.027173913043478326
2005-03-17,5.133517301624417,4.595868150012985,-0.0181801294249491,False,False,1.0,0.3043478260869565,0.391304347826087,0.015360083230425259,0.003466012304536248,0.009218895621776468,-0.04347826086956519
2005-03-18,5.106096860699434,4.571319536712985,-0.0234244740289029,False,False,1.0,0.3478260869565217,0.3478260869565217,0.001757245386917683,-0.014748751801456073,0.01310166279809688,0.0
2005-03-21,5.105153368770249,4.570474859612984,-0.023604923235436,False,False,1.0,0.3478260869565217,0.391304347826087,-0.004458581435804132,-0.02360492323543606,0.010245629100425813,0.0
2005-03-22,5.0713901082192905,4.540247729812986,-0.0300623749506262,False,False,1.0,0.3043478260869565,0.3478260869565217,-0.008813136254764431,-0.023835333085658994,0.029484049879348495,-0.04347826086956519
2005-03-23,5.018557752305601,4.492948670012985,-0.0401669200018213,False,False,1.0,0.391304347826087,0.4347826086956521,-0.012126890277722735,-0.019170015463807588,0.013500105068261936,0.0434782608695653
2005-03-24,5.06851956326379,4.5376778259129855,-0.0306113860693376,False,False,1.0,0.391304347826087,0.4782608695652174,-0.012661443322701804,0.0025041590844694372,0.009896538316150227,0.08695652173913049
2005-03-28,5.070048604660322,4.539046726072755,-0.0303189465706782,False,False,1.0,0.4166666666666667,0.4583333333333333,-0.0070598457143593585,-0.005315006208755468,-0.00025599123928043976,0.06884057971014501
2005-03-29,4.975039712945585,4.453988409572756,-0.0484900390762638,False,False,1.0,0.5833333333333334,0.375,-0.02548672810117858,-0.029831674884211345,-0.018518250622157284,0.2355072463768117
2005-03-30,5.035189207980855,4.507838261872754,-0.0369860417269228,False,False,1.0,0.5416666666666666,0.375,-0.0071382598194849045,-0.01588848561783829,-0.010770359335985247,0.23731884057971014
2005-03-31,5.097568722228582,4.563684576572753,-0.025055538135193,False,False,1.0,0.4166666666666667,0.4583333333333333,0.01574376022407664,0.003425947093557813,0.0017503512297816215,0.025362318840579712
2005-04-01,5.12408945246967,4.587427708672754,-0.0199832692787848,False,False,1.0,0.4583333333333333,0.5,0.010963731817994038,-0.0018365281737264816,0.0016231187015620652,0.06702898550724634
2005-04-04,5.153178800611572,4.613470439372756,-0.0144197348929639,False,False,1.0,0.4583333333333333,0.4166666666666667,0.01639633116630068,0.009220729883625767,-0.005664016174312225,0.04166666666666663
2005-04-05,5.190984287315352,4.647316440472755,-0.007189180113147,False,False,1.0,0.4583333333333333,0.4166666666666667,0.043405598111680765,0.016812603333360876,-0.0071891801131470645,-0.12500000000000006
2005-04-06,5.264941531661153,4.713527913772755,0.0,False,False,1.0,0.4166666666666667,0.5,0.04562933272023573,0.03816535886840411,0.01342034174178286,-0.12499999999999994
2005-04-07,5.2886312824660004,4.7347365636727545,0.0,False,False,1.0,0.375,0.5,0.03748111514500385,0.0538149690588543,0.03361331980600424,-0.041666666666666685
2005-04-08,5.182603370493586,4.639813283002754,-0.0200482707735629,False,False,1.0,0.375,0.4583333333333333,0.011419378714341955,0.022508309538088245,0.025068833010363445,-0.08333333333333331
2005-04-11,5.194688023127394,4.6506322725727545,-0.017763246163533,False,False,1.0,0.375,0.5,0.008055071271910075,0.02458347605435307,0.019137808517736055,-0.08333333333333331
2005-04-12,5.187804283105818,4.644469487943954,-0.0190648570442915,False,False,1.0,0.36,0.44,-0.0006126013937867159,0.04276640638799267,0.011658937972448546,-0.09833333333333333
2005-04-13,5.092123446386563,4.558809601318956,-0.0371566527488768,False,False,1.0,0.52,0.36,-0.03282431233762684,0.011307268913642421,-0.004760872083707346,0.10333333333333333
2005-04-14,4.975354864823086,4.4542705546189545,-0.0592358213138348,False,False,1.0,0.56,0.32,-0.05923582131383487,-0.023974930808203898,-0.020631120559166716,0.18500000000000005
2005-04-15,4.846092839093725,4.338546540818953,-0.0836773107702691,False,False,1.0,0.64,0.2,-0.06493079005731661,-0.05425288062486067,-0.0559897718548138,0.265
2005-04-18,4.898348067676217,4.385328917618955,-0.0737966392332422,False,False,1.0,0.68,0.24,-0.05704672814456513,-0.049451172333688787,-0.04068641835258069,0.30500000000000005
2005-04-19,4.998087734842393,4.474622540818954,-0.0549373802229091,False,False,1.0,0.52,0.24,-0.0365697196560093,-0.03715991838856436,-0.020972070022970524,0.16000000000000003
2005-04-20,4.888958526695282,4.376922772318955,-0.075572059087537,False,False,1.0,0.68,0.12,-0.03989787793448907,-0.07141256986518574,-0.035972697353401584,0.16000000000000003
2005-04-21,4.96244519059483,4.4427129505189535,-0.0616768450000684,False,False,1.0,0.56,0.36,-0.0025947243119338603,-0.061676845000068425,-0.011181013446540433,0.0
2005-04-22,4.874545278961269,4.364019068618953,-0.0782973857295735,False,False,1.0,0.6,0.32,0.005871212296639783,-0.05944080021369191,-0.03827040260600523,-0.040000000000000036
2005-04-25,4.989438646785803,4.4668792985173535,-0.0565727916544575,False,False,1.0,0.5416666666666666,0.375,0.01859618341756608,-0.03951139614694754,-0.01589924755364691,-0.13833333333333342
2005-04-26,4.9385741269317,4.421341977217354,-0.0661905012540547,False,False,1.0,0.5,0.375,-0.011907275555771979,-0.048041549482839896,-0.007329707523539231,-0.020000000000000018
2005-04-27,4.9510233544514115,4.432487358617355,-0.0638365410600464,False,False,1.0,0.625,0.2916666666666667,0.012694897577313569,-0.027709479831106054,-0.016715529457371092,-0.05500000000000005
2005-04-28,4.885054397011357,4.373427534217354,-0.0763102708242613,False,False,1.0,0.6666666666666666,0.2083333333333333,-0.015595294378293323,-0.018149553200752067,-0.04168934972676808,0.10666666666666658
2005-04-29,4.9458627928685415,4.427867278617355,-0.0648123250213861,False,False,1.0,0.7083333333333334,0.2083333333333333,0.014630598307309395,0.020587709952638145,-0.03478211324262237,0.10833333333333339
2005-05-02,4.972041772065278,4.451304452317356,-0.0598622769279352,False,False,1.0,0.7916666666666666,0.2083333333333333,-0.0034867398823976714,0.015044603480785845,-0.03515054213232327,0.25
2005-05-03,4.932571650910022,4.415968159082853,-0.0673254784723718,False,False,1.0,0.6521739130434783,0.2608695652173913,-0.0012154269364803572,-0.013108230068801796,-0.0497810476977909,0.15217391304347827
2005-05-04,5.018807423737041,4.493172192582855,-0.0510196011628822,False,False,1.0,0.5217391304347826,0.3043478260869565,0.01369092093348434,0.026559623349787786,-0.04674963747345784,-0.1032608695652174
2005-05-05,5.086655245892497,4.553914102382855,-0.0381906065645255,False,False,1.0,0.5652173913043478,0.391304347826087,0.04126890562456742,0.025030010514389023,-0.03819060656452555,-0.10144927536231885
2005-05-06,5.104232189594656,4.569650158382854,-0.0348670729764619,False,False,1.0,0.6086956521739131,0.3043478260869565,0.032020580302888346,0.04711965885817615,-0.015121971583841987,-0.09963768115942029
2005-05-09,5.15835023415903,4.618100252682854,-0.0246341711775036,False,False,1.0,0.4347826086956521,0.3478260869565217,0.03747121819058319,0.03385382591727826,-0.006995182156576574,-0.3568840579710145
2005-05-10,5.094328493229371,4.560783706782853,-0.0367397118193552,False,False,1.0,0.5652173913043478,0.3478260869565217,0.032793612291370566,0.0315383271151668,-0.018018372470382404,-0.08695652173913049
2005-05-11,5.111714994953935,4.576349266382855,-0.0334521879221593,False,False,1.0,0.5652173913043478,0.391304347826087,0.018511882081284403,0.032456247728673615,0.003847422155736524,0.04347826086956519
2005-05-12,4.9936514995579335,4.470650926182854,-0.0557762050619873,False,False,1.0,0.6086956521739131,0.3478260869565217,-0.018283870606262242,0.02223047968780345,0.0036774532132795024,0.0434782608695653
2005-05-13,4.941966259206605,4.424378840982855,-0.0655491004655079,False,False,1.0,0.5217391304347826,0.3043478260869565,-0.03179046805880836,-0.0007878369912635019,0.019783653201908447,-0.08695652173913049
2005-05-16,4.969434703246329,4.448970429882855,-0.0603552341185017,False,False,1.0,0.4782608695652174,0.391304347826087,-0.03662324625840352,-0.0005243457192164458,0.014512369188137031,0.0434782608695653
